0.0098244435259633,18147.7809863933,3785.74415510205
0.0155384733608562,20381.8545240967,4887.37463162443
0.0248002394278145,32054.0088826059,5553.12967528187
0.0392281749175526,33577.6594543925,4402.48088498381
0.062052781567072,33969.7567485487,4202.7098876397
0.0981577070129719,34366.4326908474,3531.01172491588
0.155274987459217,33969.7567485487,3331.87788281336
0.245624468138282,33969.7567485487,3107.6848799585
0.388545382198532,33969.7567485487,3036.35776018736
0.614627342186496,33969.7567485487,2865.12026966378
0.972243452314758,34366.4326908474,2703.53983554683
1.5676312295711,34366.4326908474,2610.99910339993
2.47974519514977,34767.7407476578,2521.62599134639
3.92269151140674,34366.4326908474,2435.31207343342
6.20497923756421,35173.7350096939,2407.20238511603
9.81577070129718,34366.4326908474,2379.4171540154
15.6755571402259,35584.4701993041,2407.20238511603
24.7962574147021,36000.0016778482,2463.75000776045
39.2231359463563,36845.6781870875,2521.62599134639
62.0438144247596,37711.220494242,2610.99910339993
98.1466743661136,37275.9372031495,2492.52002113295
